"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"MHK","Mohawk Industries, Inc.","159.92","$11.82B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/mhk"
"MOH","Molina Healthcare Inc","52.26","$2.93B","2003","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/moh"
"TAP","Molson Coors Brewing  Company","86.95","$14.15B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/tap"
"TAP.A","Molson Coors Brewing  Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tap.a"
"MNR","Monmouth Real Estate Investment Corporation","10.35","$652.93M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mnr"
"MNR^A","Monmouth Real Estate Investment Corporation","26.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnr^a"
"MNR^B","Monmouth Real Estate Investment Corporation","26.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnr^b"
"MORE          ","Monogram Residential Trust, Inc.","8.36","$1.39B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/more          "
"MON","Monsanto Company","94.58","$41.65B","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mon"
"MWW","Monster Worldwide, Inc.","4.45","$406.24M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/mww"
"MCO","Moody&#39;s Corporation","83.7","$16.55B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mco"
"MOG.A","Moog Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mog.a"
"MOG.B","Moog Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mog.b"
"MS","Morgan Stanley","24.35","$47.15B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ms"
"MS^A","Morgan Stanley","20.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^a"
"MS^E","Morgan Stanley","28.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^e"
"MS^F","Morgan Stanley","27.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^f"
"MS^G","Morgan Stanley","26.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^g"
"MS^I","Morgan Stanley","25.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^i"
"MSK","Morgan Stanley","25.4","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/msk"
"MWG","Morgan Stanley","25.57","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mwg"
"MWO","Morgan Stanley","25.13","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mwo"
"MWR","Morgan Stanley","25.55","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mwr"
"APF","Morgan Stanley Asia-Pacific Fund, Inc.","12.45","$174.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apf"
"CAF","Morgan Stanley China A Share Fund Inc.","15.26","$333.91M","2006","n/a","n/a","http://www.nasdaq.com/symbol/caf"
"MSD","Morgan Stanley Emerging Markets Debt Fund, Inc.","8.29","$190.75M","1993","n/a","n/a","http://www.nasdaq.com/symbol/msd"
"EDD","Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.","6.81","$480.69M","2007","n/a","n/a","http://www.nasdaq.com/symbol/edd"
"MSF","Morgan Stanley Emerging Markets Fund, Inc.","11.8","$171.71M","1991","n/a","n/a","http://www.nasdaq.com/symbol/msf"
"IIF","Morgan Stanley India Investment Fund, Inc.","23.11","$355.79M","1994","n/a","n/a","http://www.nasdaq.com/symbol/iif"
"MOS","Mosaic Company (The)","24.86","$8.76B","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mos"
"MSI","Motorola Solutions, Inc.","62.82","$11.09B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/msi"
"MOV","Movado Group Inc.","24.59","$566.28M","n/a","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/mov"
"MPLX","MPLX LP","20.17","$1.65B","2012","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mplx"
"MRC","MRC Global Inc.","10.32","$1.05B","2012","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mrc"
"ICB","MS Income Securities, Inc.","16.57","$148.58M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icb"
"HJV","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","14.28","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjv"
"MSA","MSA Safety Incorporporated","41.07","$1.53B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/msa"
"MSM","MSC Industrial Direct Company, Inc.","65.6","$4.04B","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/msm"
"MSCI","MSCI Inc","65.29","$6.7B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/msci"
"MSG","MSG Networks Inc.","148.17","$3.7B","2015","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/msg"
"MSGN","MSG Networks Inc.","17.13","$1.28B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/msgn"
"MLI","Mueller Industries, Inc.","24.97","$1.43B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mli"
"MWA","MUELLER WATER PRODUCTS","8.29","$1.33B","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mwa"
"MPSX","Multi Packaging Solutions International Limited","13.69","$1.06B","2015","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/mpsx"
"MUR","Murphy Oil Corporation","19.84","$3.41B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mur"
"MUSA","Murphy USA Inc.","57.75","$2.41B","2013","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/musa"
"MVO","MV Oil Trust","4.82","$55.43M","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mvo"
"MVC","MVC Capital, Inc.","7.15","$162.33M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mvc"
"MVCB","MVC Capital, Inc.","24.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mvcb"
"MYE","Myers Industries, Inc.","10.83","$326.42M","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/mye"
"NBR","Nabors Industries Ltd.","7.01","$2.32B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbr"
"NC","NACCO Industries, Inc.","45.06","$307.9M","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/nc"
"NTP","Nam Tai Property Inc.","5.2","$221.62M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/ntp"
"NBHC","National Bank Holdings Corporation","19.65","$595.94M","2012","Finance","Major Banks","http://www.nasdaq.com/symbol/nbhc"
"NFG","National Fuel Gas Company","45.29","$3.83B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nfg"
"NGG","National Grid Transco, PLC","70.14","$52.85B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ngg"
"NHI","National Health Investors, Inc.","61.96","$2.33B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nhi"
"NOV","National Oilwell Varco, Inc.","28.47","$10.7B","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nov"
"NPK","National Presto Industries, Inc.","76.61","$531.15M","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/npk"
"NNN","National Retail Properties","43.76","$5.96B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nnn"
"NNN^D","National Retail Properties","26.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nnn^d"
"NNN^E","National Retail Properties","25.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nnn^e"
"SID","National Steel Company","1.08","$1.5B","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sid"
"NSA","National Storage Affiliates Trust","16.58","$381.62M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nsa"
"NSM","Nationstar Mortgage Holdings Inc.","9.19","$1.01B","2012","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nsm"
"NW^C","Natl Westminster Pfd","25.25","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nw^c"
"NGS","Natural Gas Services Group, Inc.","17.49","$222.93M","2002","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/ngs"
"NGVC","Natural Grocers by Vitamin Cottage, Inc.","18.11","$407.44M","2012","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ngvc"
"NRP","Natural Resource Partners LP","1.09","$133.31M","2002","Energy","Coal Mining","http://www.nasdaq.com/symbol/nrp"
"NTZ","Natuzzi, S.p.A.","1.55","$85.02M","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntz"
"NLS","Nautilus Group, Inc. (The)","18.05","$559.23M","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/nls"
"NCI","Navigant Consulting, Inc.","14.62","$695.63M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/nci"
"NVGS","Navigator Holdings Ltd.","14.73","$815.5M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nvgs"
"NNA","Navios Maritime Acquisition Corporation","2.09","$315.03M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nna"
"NM","Navios Maritime Holdings Inc.","0.8374","$90.55M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nm"
"NM^G","Navios Maritime Holdings Inc.","5.0605","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nm^g"
"NM^H","Navios Maritime Holdings Inc.","4.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nm^h"
"NAP","Navios Maritime Midstream Partners LP","10.2","$206.84M","2014","n/a","n/a","http://www.nasdaq.com/symbol/nap"
"NMM","Navios Maritime Partners LP","1.38","$114.65M","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nmm"
"NAV","Navistar International Corporation","7.8","$636.05M","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav"
"NAV^D","Navistar International Corporation","2.43","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav^d"
"NCS","NCI Building Systems, Inc.","10.28","$760.93M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ncs"
"NCR","NCR Corporation","20.8","$3.53B","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr"
"NP","Neenah Paper, Inc.","56.32","$943.08M","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/np"
"NEFF","Neff Corporation","4.17","$106.11M","2014","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/neff"
"NNI","Nelnet, Inc.","32.15","$1.44B","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nni"
"NPTN","NeoPhotonics Corporation","9.29","$376.46M","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/nptn"
"N","Netsuite Inc","60.38","$4.8B","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/n"
"NSR","Neustar, Inc.","22.02","$1.17B","2005","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/nsr"
"NVRO","Nevro Corp.","55.18","$1.54B","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvro"
"HYB","New America High Income Fund, Inc. (The)","7.28","$169.28M","1988","n/a","n/a","http://www.nasdaq.com/symbol/hyb"
"GF","New Germany Fund, Inc. (The)","13","$208.36M","1990","n/a","n/a","http://www.nasdaq.com/symbol/gf"
"NWHM","New Home Company Inc. (The)","8.36","$138.08M","2014","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nwhm"
"IRL","New Ireland Fund, Inc. (The)","12.93","$65.11M","1990","n/a","n/a","http://www.nasdaq.com/symbol/irl"
"NEWM","New Media Investment Group Inc.","15.83","$707.77M","2014","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/newm"
"NMFC","New Mountain Finance Corporation","11.62","$743.74M","2011","n/a","n/a","http://www.nasdaq.com/symbol/nmfc"
"EDU","New Oriental Education & Technology Group, Inc.","30.19","$4.76B","2006","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/edu"
"NEWR","New Relic, Inc.","23.24","$1.13B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/newr"
"NRZ","New Residential Investment Corp.","10.59","$2.44B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nrz"
"SNR","New Senior Investment Group Inc.","9.6","$830.73M","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snr"
"NWY","New York & Company, Inc.","2.25","$145.19M","2004","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/nwy"
"NYCB","New York Community Bancorp, Inc.","15.38","$7.46B","n/a","Finance","Banks","http://www.nasdaq.com/symbol/nycb"
"NYCB^U","New York Community Bancorp, Inc.","50.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nycb^u"
"NYRT","New York REIT, Inc.","9.62","$1.56B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nyrt"
"NYT","New York Times Company (The)","12.48","$2.02B","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nyt"
"NCT","Newcastle Investment Corporation","3.48","$231.37M","2002","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nct"
"NCT^B","Newcastle Investment Corporation","20.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^b"
"NCT^C","Newcastle Investment Corporation","18.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^c"
"NCT^D","Newcastle Investment Corporation","19.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^d"
"NWL","Newell Rubbermaid Inc.","36.43","$9.73B","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/nwl"
"NFX","Newfield Exploration Company","24.88","$4.07B","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nfx"
"NJR","NewJersey Resources Corporation","34.57","$2.97B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/njr"
"NEU","NewMarket Corporation","350.43","$4.2B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/neu"
"NEM","Newmont Mining Corporation","24.41","$12.92B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nem"
"NR","Newpark Resources, Inc.","4.57","$384.56M","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nr"
"NHF","NexPoint Credit Stategies Fund","18.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhf"
"NXRT","NexPoint Residential Trust, Inc.","11.38","$242.32M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nxrt"
"NEP","NextEra Energy Partners, LP","29.16","$865.14M","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nep"
"NEE","NextEra Energy, Inc.","113.61","$52.32B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nee"
"NEE^C","NextEra Energy, Inc.","25.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^c"
"NEE^G","NextEra Energy, Inc.","25.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^g"
"NEE^H","NextEra Energy, Inc.","25.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^h"
"NEE^I","NextEra Energy, Inc.","25.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^i"
"NEE^J","NextEra Energy, Inc.","24.87","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^j"
"NEE^P","NextEra Energy, Inc.","58.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^p"
"NEE^Q","NextEra Energy, Inc.","55.817","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^q"
"NGL","NGL ENERGY PARTNERS LP","10.39","$1.11B","2011","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/ngl"
"NMK^B","Niagara Mohawk Holdings, Inc.","88.86","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^b"
"NMK^C","Niagara Mohawk Holdings, Inc.","98","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^c"
"NJ","Nidec Corporation (Nihon Densan Kabushiki Kaisha)","16.73","$19.95B","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/nj"
"NLSN","Nielsen N.V.","45.63","$16.61B","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/nlsn"
"NKE","Nike, Inc.","57.17","$97.37B","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/nke"
"NMBL","Nimble Storage, Inc.","6.93","$559.94M","2013","Technology","Electronic Components","http://www.nasdaq.com/symbol/nmbl"
"NTT","Nippon Telegraph and Telephone Corporation","45.05","$94.52B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntt"
"NKA","Niska Gas Storage Partners LLC","3.31","$125.74M","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/nka"
"NI","NiSource, Inc","20.98","$6.69B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ni"
"NL","NL Industries, Inc.","2.24","$109.07M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/nl"
"NOAH","Noah Holdings Ltd.","22.32","$1.25B","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/noah"
"NE","Noble Corporation","8.51","$2.06B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ne"
"NBL","Noble Energy Inc.","29.26","$12.54B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbl"
"NOK","Nokia Corporation","5.96","$21.92B","1994","n/a","n/a","http://www.nasdaq.com/symbol/nok"
"NOMD","Nomad Foods Limited","8.32","$1.48B","2016","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/nomd"
"NMR","Nomura Holdings Inc ADR","4.79","$17.23B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nmr"
"NORD","Nord Anglia Education, Inc.","17.37","$1.81B","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nord"
"NAO","Nordic American Offshore Ltd","3.91","$89.66M","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nao"
"NAT","Nordic American Tankers Limited","11.25","$1B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nat"
"JWN","Nordstrom, Inc.","48.18","$8.86B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/jwn"
"NSC","Norfolk Souther Corporation","70.14","$20.94B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc"
